,resource,resource_type,direct_access,frequency,member_id,version,time_range,resolution,file_fullpath,file_basename,file_dirname
69,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,100,v1,20010101-20011231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20010101_20011231_100.nc4,conus_daily_eighth_20010101_20011231_100.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
70,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,033,v1,19930101-19931231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19930101_19931231_033.nc4,conus_daily_eighth_19930101_19931231_033.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
71,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,036,v1,19800101-19801231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19800101_19801231_036.nc4,conus_daily_eighth_19800101_19801231_036.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
72,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,080,v1,19980101-19981231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19980101_19981231_080.nc4,conus_daily_eighth_19980101_19981231_080.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
73,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,002,v1,19860101-19861231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19860101_19861231_002.nc4,conus_daily_eighth_19860101_19861231_002.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
74,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,083,v1,19870101-19871231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19870101_19871231_083.nc4,conus_daily_eighth_19870101_19871231_083.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
75,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,013,v1,19980101-19981231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19980101_19981231_013.nc4,conus_daily_eighth_19980101_19981231_013.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
76,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,093,v1,20040101-20041231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20040101_20041231_093.nc4,conus_daily_eighth_20040101_20041231_093.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
77,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,034,v1,19840101-19841231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19840101_19841231_034.nc4,conus_daily_eighth_19840101_19841231_034.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
78,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,098,v1,19910101-19911231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19910101_19911231_098.nc4,conus_daily_eighth_19910101_19911231_098.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
79,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,054,v1,19940101-19941231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19940101_19941231_054.nc4,conus_daily_eighth_19940101_19941231_054.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
80,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,018,v1,19950101-19951231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19950101_19951231_018.nc4,conus_daily_eighth_19950101_19951231_018.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
81,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,086,v1,20000101-20001231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20000101_20001231_086.nc4,conus_daily_eighth_20000101_20001231_086.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
82,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,065,v1,19820101-19821231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19820101_19821231_065.nc4,conus_daily_eighth_19820101_19821231_065.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
83,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,059,v1,20150101-20151231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20150101_20151231_059.nc4,conus_daily_eighth_20150101_20151231_059.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
84,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,083,v1,20080101-20081231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20080101_20081231_083.nc4,conus_daily_eighth_20080101_20081231_083.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
85,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,062,v1,20150101-20151231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20150101_20151231_062.nc4,conus_daily_eighth_20150101_20151231_062.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
86,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,098,v1,19960101-19961231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19960101_19961231_098.nc4,conus_daily_eighth_19960101_19961231_098.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
87,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,038,v1,19800101-19801231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19800101_19801231_038.nc4,conus_daily_eighth_19800101_19801231_038.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
88,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,017,v1,19820101-19821231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19820101_19821231_017.nc4,conus_daily_eighth_19820101_19821231_017.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
89,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,055,v1,20140101-20141231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20140101_20141231_055.nc4,conus_daily_eighth_20140101_20141231_055.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
90,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,039,v1,19870101-19871231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19870101_19871231_039.nc4,conus_daily_eighth_19870101_19871231_039.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
91,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,008,v1,19850101-19851231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19850101_19851231_008.nc4,conus_daily_eighth_19850101_19851231_008.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
92,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,029,v1,19920101-19921231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19920101_19921231_029.nc4,conus_daily_eighth_19920101_19921231_029.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
93,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,084,v1,20080101-20081231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20080101_20081231_084.nc4,conus_daily_eighth_20080101_20081231_084.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
94,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,046,v1,19850101-19851231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19850101_19851231_046.nc4,conus_daily_eighth_19850101_19851231_046.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
95,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,035,v1,20010101-20011231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20010101_20011231_035.nc4,conus_daily_eighth_20010101_20011231_035.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
96,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,084,v1,19920101-19921231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19920101_19921231_084.nc4,conus_daily_eighth_19920101_19921231_084.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
97,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,034,v1,19980101-19981231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19980101_19981231_034.nc4,conus_daily_eighth_19980101_19981231_034.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
98,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,080,v1,20040101-20041231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20040101_20041231_080.nc4,conus_daily_eighth_20040101_20041231_080.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
99,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,021,v1,19970101-19971231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19970101_19971231_021.nc4,conus_daily_eighth_19970101_19971231_021.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
100,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,023,v1,20070101-20071231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20070101_20071231_023.nc4,conus_daily_eighth_20070101_20071231_023.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
101,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,041,v1,20040101-20041231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20040101_20041231_041.nc4,conus_daily_eighth_20040101_20041231_041.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
102,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,099,v1,20030101-20031231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20030101_20031231_099.nc4,conus_daily_eighth_20030101_20031231_099.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
103,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,034,v1,19920101-19921231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19920101_19921231_034.nc4,conus_daily_eighth_19920101_19921231_034.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
104,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,095,v1,19980101-19981231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19980101_19981231_095.nc4,conus_daily_eighth_19980101_19981231_095.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
105,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,074,v1,19980101-19981231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19980101_19981231_074.nc4,conus_daily_eighth_19980101_19981231_074.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
106,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,067,v1,20150101-20151231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20150101_20151231_067.nc4,conus_daily_eighth_20150101_20151231_067.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
107,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,014,v1,19820101-19821231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19820101_19821231_014.nc4,conus_daily_eighth_19820101_19821231_014.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
108,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,016,v1,19800101-19801231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19800101_19801231_016.nc4,conus_daily_eighth_19800101_19801231_016.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
109,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,075,v1,19800101-19801231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19800101_19801231_075.nc4,conus_daily_eighth_19800101_19801231_075.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
110,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,063,v1,20100101-20101231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20100101_20101231_063.nc4,conus_daily_eighth_20100101_20101231_063.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
111,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,022,v1,20090101-20091231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20090101_20091231_022.nc4,conus_daily_eighth_20090101_20091231_022.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
112,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,082,v1,20100101-20101231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20100101_20101231_082.nc4,conus_daily_eighth_20100101_20101231_082.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
113,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,072,v1,19990101-19991231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19990101_19991231_072.nc4,conus_daily_eighth_19990101_19991231_072.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
114,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,005,v1,20000101-20001231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20000101_20001231_005.nc4,conus_daily_eighth_20000101_20001231_005.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
115,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,092,v1,19820101-19821231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19820101_19821231_092.nc4,conus_daily_eighth_19820101_19821231_092.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
116,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,098,v1,20110101-20111231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20110101_20111231_098.nc4,conus_daily_eighth_20110101_20111231_098.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
117,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,062,v1,19820101-19821231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19820101_19821231_062.nc4,conus_daily_eighth_19820101_19821231_062.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
118,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,087,v1,19830101-19831231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19830101_19831231_087.nc4,conus_daily_eighth_19830101_19831231_087.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
119,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,098,v1,19800101-19801231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19800101_19801231_098.nc4,conus_daily_eighth_19800101_19801231_098.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
120,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,061,v1,20000101-20001231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20000101_20001231_061.nc4,conus_daily_eighth_20000101_20001231_061.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
121,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,023,v1,19850101-19851231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19850101_19851231_023.nc4,conus_daily_eighth_19850101_19851231_023.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
122,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,070,v1,19900101-19901231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19900101_19901231_070.nc4,conus_daily_eighth_19900101_19901231_070.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
123,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,086,v1,20070101-20071231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20070101_20071231_086.nc4,conus_daily_eighth_20070101_20071231_086.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
124,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,054,v1,20010101-20011231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20010101_20011231_054.nc4,conus_daily_eighth_20010101_20011231_054.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
125,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,052,v1,20120101-20121231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20120101_20121231_052.nc4,conus_daily_eighth_20120101_20121231_052.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
126,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,031,v1,19830101-19831231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19830101_19831231_031.nc4,conus_daily_eighth_19830101_19831231_031.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
127,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,049,v1,19930101-19931231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19930101_19931231_049.nc4,conus_daily_eighth_19930101_19931231_049.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
128,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,084,v1,19870101-19871231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19870101_19871231_084.nc4,conus_daily_eighth_19870101_19871231_084.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
129,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,014,v1,20160101-20161231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20160101_20161231_014.nc4,conus_daily_eighth_20160101_20161231_014.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
130,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,053,v1,19850101-19851231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19850101_19851231_053.nc4,conus_daily_eighth_19850101_19851231_053.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
131,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,098,v1,19950101-19951231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19950101_19951231_098.nc4,conus_daily_eighth_19950101_19951231_098.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
132,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,071,v1,19820101-19821231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19820101_19821231_071.nc4,conus_daily_eighth_19820101_19821231_071.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
133,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,039,v1,20110101-20111231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20110101_20111231_039.nc4,conus_daily_eighth_20110101_20111231_039.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
